,Date,G#,Age,Tm,Away,Opp,Att,Rush_YDS,Y/A,Rush_TD,Tgt,Rec,Rec_YDS,Y/R,Rec_TD,Ctch%,Y/Tgt,Snap_Pct,Snaps,Name,Position,Season,DKPt
526,2020-11-15,9.0,22.361,LAC,1,MIA,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,27%,17.0,Joshua Kelley,RB,2020,2.1
527,2020-11-22,10.0,23.002,LAC,0,NYJ,4.0,-2.0,-0.5,0.0,2.0,2.0,4.0,2.0,0.0,100.0%,2.0,13%,11.0,Joshua Kelley,RB,2020,2.2
528,2020-11-29,11.0,23.009,LAC,1,BUF,7.0,35.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,23%,19.0,Joshua Kelley,RB,2020,9.5
529,2020-12-06,12.0,23.016,LAC,0,NWE,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.5,0.0,100.0%,1.5,4%,3.0,Joshua Kelley,RB,2020,2.3
530,2019-09-08,1.0,23.093000000000004,CAR,0,LAR,19.0,128.0,6.74,2.0,11.0,10.0,81.0,8.1,0.0,90.9%,7.36,100%,66.0,Christian McCaffrey ,RB,2019,45.9
531,2019-09-12,2.0,23.096999999999998,CAR,0,TAM,16.0,37.0,2.31,0.0,6.0,2.0,16.0,8.0,0.0,33.3%,2.67,100%,75.0,Christian McCaffrey ,RB,2019,7.3
532,2019-09-22,3.0,23.107,CAR,1,ARI,24.0,153.0,6.38,1.0,4.0,3.0,35.0,11.67,0.0,75.0%,8.75,93%,56.0,Christian McCaffrey ,RB,2019,30.8
533,2019-09-29,4.0,23.114,CAR,1,HOU,27.0,93.0,3.44,1.0,10.0,10.0,86.0,8.6,0.0,100.0%,8.6,100%,67.0,Christian McCaffrey ,RB,2019,33.9
534,2019-10-06,5.0,23.121,CAR,0,JAX,19.0,176.0,9.26,2.0,8.0,6.0,61.0,10.17,1.0,75.0%,7.63,86%,54.0,Christian McCaffrey ,RB,2019,50.7
535,2019-10-13,6.0,23.128,CAR,1,TAM,22.0,31.0,1.41,1.0,5.0,4.0,26.0,6.5,1.0,80.0%,5.2,94%,64.0,Christian McCaffrey ,RB,2019,21.7
536,2019-10-27,7.0,23.142,CAR,1,SFO,14.0,117.0,8.36,1.0,5.0,4.0,38.0,9.5,0.0,80.0%,7.6,78%,53.0,Christian McCaffrey ,RB,2019,30.5
537,2019-11-03,8.0,23.149,CAR,0,TEN,24.0,146.0,6.08,2.0,3.0,3.0,20.0,6.67,1.0,100.0%,6.67,86%,61.0,Christian McCaffrey ,RB,2019,40.6
538,2019-11-10,9.0,23.156,CAR,1,GNB,20.0,108.0,5.4,1.0,7.0,6.0,33.0,5.5,0.0,85.7%,4.71,100%,72.0,Christian McCaffrey ,RB,2019,29.1
539,2019-11-17,10.0,23.163,CAR,0,ATL,14.0,70.0,5.0,0.0,15.0,11.0,121.0,11.0,0.0,73.3%,8.07,93%,69.0,Christian McCaffrey ,RB,2019,33.1
540,2019-11-24,11.0,23.17,CAR,1,NOR,22.0,64.0,2.91,1.0,9.0,9.0,69.0,7.67,1.0,100.0%,7.67,100%,74.0,Christian McCaffrey ,RB,2019,34.3
541,2019-12-01,12.0,23.177,CAR,0,WAS,14.0,44.0,3.14,0.0,12.0,7.0,58.0,8.29,0.0,58.3%,4.83,99%,72.0,Christian McCaffrey ,RB,2019,17.2
542,2019-12-08,13.0,23.184,CAR,1,ATL,11.0,53.0,4.82,0.0,12.0,11.0,82.0,7.45,0.0,91.7%,6.83,99%,70.0,Christian McCaffrey ,RB,2019,24.5
543,2019-12-15,14.0,23.191,CAR,0,SEA,19.0,87.0,4.58,2.0,10.0,8.0,88.0,11.0,0.0,80.0%,8.8,100%,72.0,Christian McCaffrey ,RB,2019,37.5
544,2019-12-22,15.0,23.198,CAR,1,IND,13.0,54.0,4.15,0.0,15.0,15.0,119.0,7.93,0.0,100.0%,7.93,90%,63.0,Christian McCaffrey ,RB,2019,35.3
545,2019-12-29,16.0,23.205,CAR,0,NOR,9.0,26.0,2.89,1.0,10.0,7.0,72.0,10.29,0.0,70.0%,7.2,72%,51.0,Christian McCaffrey ,RB,2019,22.8
546,2019-09-08,1.0,25.247,TEN,1,CLE,19.0,84.0,4.42,1.0,2.0,1.0,75.0,75.0,1.0,50.0%,37.5,61%,36.0,Derrick Henry ,RB,2019,28.9
547,2019-09-15,2.0,25.254,TEN,0,IND,15.0,82.0,5.47,1.0,3.0,2.0,12.0,6.0,0.0,66.7%,4.0,51%,30.0,Derrick Henry ,RB,2019,17.4
548,2019-09-19,3.0,25.258000000000003,TEN,1,JAX,17.0,44.0,2.59,1.0,2.0,1.0,2.0,2.0,0.0,50.0%,1.0,47%,37.0,Derrick Henry ,RB,2019,11.6
549,2019-09-29,4.0,25.268,TEN,1,ATL,27.0,100.0,3.7,0.0,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,76%,47.0,Derrick Henry ,RB,2019,14.8
550,2019-10-06,5.0,25.275,TEN,0,BUF,20.0,78.0,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,62%,36.0,Derrick Henry ,RB,2019,13.8
551,2019-10-13,6.0,25.281999999999996,TEN,1,DEN,15.0,28.0,1.87,0.0,3.0,1.0,5.0,5.0,0.0,33.3%,1.67,55%,36.0,Derrick Henry ,RB,2019,4.3
552,2019-10-20,7.0,25.289,TEN,0,LAC,22.0,90.0,4.09,1.0,1.0,1.0,18.0,18.0,0.0,100.0%,18.0,74%,46.0,Derrick Henry ,RB,2019,17.8
553,2019-10-27,8.0,25.296,TEN,0,TAM,16.0,75.0,4.69,0.0,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,66%,39.0,Derrick Henry ,RB,2019,8.3
554,2019-11-03,9.0,25.303,TEN,1,CAR,13.0,63.0,4.85,1.0,3.0,3.0,36.0,12.0,1.0,100.0%,12.0,53%,38.0,Derrick Henry ,RB,2019,24.9
555,2019-11-10,10.0,25.31,TEN,0,KAN,23.0,188.0,8.17,2.0,2.0,2.0,3.0,1.5,0.0,100.0%,1.5,72%,36.0,Derrick Henry ,RB,2019,36.1
556,2019-11-24,11.0,25.324,TEN,0,JAX,19.0,159.0,8.37,2.0,1.0,1.0,16.0,16.0,0.0,100.0%,16.0,75%,40.0,Derrick Henry ,RB,2019,32.5
557,2019-12-01,12.0,25.331,TEN,1,IND,26.0,149.0,5.73,1.0,3.0,3.0,17.0,5.67,0.0,100.0%,5.67,75%,44.0,Derrick Henry ,RB,2019,27.6
558,2019-12-08,13.0,25.338,TEN,1,OAK,18.0,103.0,5.72,2.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,61%,37.0,Derrick Henry ,RB,2019,26.9
559,2019-12-15,14.0,25.345,TEN,0,HOU,21.0,86.0,4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,59%,40.0,Derrick Henry ,RB,2019,8.6
560,2019-12-29,16.0,25.359,TEN,1,HOU,32.0,211.0,6.59,3.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,76%,47.0,Derrick Henry ,RB,2019,42.1
561,2019-09-05,1.0,24.276999999999997,GNB,1,CHI,13.0,39.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0%,0.0,61%,37.0,Aaron Jones,RB,2019,4.9
562,2019-09-15,2.0,24.287,GNB,0,MIN,23.0,116.0,5.04,1.0,6.0,4.0,34.0,8.5,0.0,66.7%,5.67,59%,42.0,Aaron Jones,RB,2019,28.0
563,2019-09-22,3.0,24.294,GNB,0,DEN,10.0,19.0,1.9,2.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,39%,21.0,Aaron Jones,RB,2019,15.3
564,2019-09-26,4.0,24.298000000000002,GNB,0,PHI,13.0,21.0,1.62,1.0,7.0,6.0,37.0,6.17,0.0,85.7%,5.29,84%,66.0,Aaron Jones,RB,2019,17.8
565,2019-10-06,5.0,24.308000000000003,GNB,1,DAL,19.0,107.0,5.63,4.0,8.0,7.0,75.0,10.71,0.0,87.5%,9.38,67%,48.0,Aaron Jones,RB,2019,52.2
566,2019-10-14,6.0,24.316,GNB,0,DET,11.0,47.0,4.27,0.0,7.0,4.0,13.0,3.25,0.0,57.1%,1.86,49%,36.0,Aaron Jones,RB,2019,9.0
567,2019-10-20,7.0,24.322,GNB,0,OAK,12.0,50.0,4.17,0.0,4.0,4.0,33.0,8.25,1.0,100.0%,8.25,57%,33.0,Aaron Jones,RB,2019,18.3
568,2019-10-27,8.0,24.329,GNB,1,KAN,13.0,67.0,5.15,0.0,8.0,7.0,159.0,22.71,2.0,87.5%,19.88,63%,42.0,Aaron Jones,RB,2019,44.6
569,2019-11-03,9.0,24.336,GNB,1,LAC,8.0,30.0,3.75,0.0,3.0,1.0,-1.0,-1.0,0.0,33.3%,-0.33,60%,30.0,Aaron Jones,RB,2019,3.9
570,2019-11-10,10.0,24.343000000000004,GNB,0,CAR,13.0,93.0,7.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,50%,32.0,Aaron Jones,RB,2019,27.3
571,2019-11-24,11.0,24.357,GNB,1,SFO,13.0,38.0,2.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,52%,41.0,Aaron Jones,RB,2019,3.8
572,2019-12-01,12.0,24.364,GNB,1,NYG,11.0,18.0,1.64,0.0,6.0,4.0,13.0,3.25,0.0,66.7%,2.17,58%,38.0,Aaron Jones,RB,2019,7.1
573,2019-12-08,13.0,25.006,GNB,0,WAS,16.0,134.0,8.38,1.0,7.0,6.0,58.0,9.67,0.0,85.7%,8.29,58%,35.0,Aaron Jones,RB,2019,34.2
574,2019-12-15,14.0,25.013,GNB,0,CHI,13.0,51.0,3.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,59%,35.0,Aaron Jones,RB,2019,17.1
575,2019-12-23,15.0,25.021,GNB,1,MIN,23.0,154.0,6.7,2.0,3.0,2.0,6.0,3.0,0.0,66.7%,2.0,68%,52.0,Aaron Jones,RB,2019,32.0
576,2019-12-29,16.0,25.026999999999997,GNB,1,DET,25.0,100.0,4.0,0.0,6.0,2.0,43.0,21.5,0.0,33.3%,7.17,85%,75.0,Aaron Jones,RB,2019,19.3
577,2019-09-08,1.0,24.048000000000002,DAL,0,NYG,13.0,53.0,4.08,1.0,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,54%,37.0,Ezekiel Elliott,RB,2019,13.3
578,2019-09-15,2.0,24.055,DAL,1,WAS,23.0,111.0,4.83,1.0,2.0,2.0,9.0,4.5,0.0,100.0%,4.5,77%,53.0,Ezekiel Elliott,RB,2019,23.0
579,2019-09-22,3.0,24.061999999999998,DAL,0,MIA,19.0,125.0,6.58,0.0,3.0,2.0,14.0,7.0,0.0,66.7%,4.67,67%,48.0,Ezekiel Elliott,RB,2019,18.9
580,2019-09-29,4.0,24.069000000000003,DAL,1,NOR,18.0,35.0,1.94,1.0,7.0,6.0,30.0,5.0,0.0,85.7%,4.29,97%,56.0,Ezekiel Elliott,RB,2019,17.5
581,2019-10-06,5.0,24.076,DAL,0,GNB,12.0,62.0,5.17,1.0,3.0,2.0,29.0,14.5,0.0,66.7%,9.67,93%,66.0,Ezekiel Elliott,RB,2019,17.1
582,2019-10-13,6.0,24.083000000000002,DAL,1,NYJ,28.0,105.0,3.75,1.0,6.0,5.0,48.0,9.6,0.0,83.3%,8.0,91%,75.0,Ezekiel Elliott,RB,2019,29.3
583,2019-10-20,7.0,24.09,DAL,0,PHI,22.0,111.0,5.05,1.0,7.0,6.0,36.0,6.0,0.0,85.7%,5.14,80%,55.0,Ezekiel Elliott,RB,2019,29.7
584,2019-11-04,8.0,24.105,DAL,1,NYG,23.0,139.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,83%,57.0,Ezekiel Elliott,RB,2019,16.9
585,2019-11-10,9.0,24.111,DAL,0,MIN,20.0,47.0,2.35,0.0,3.0,2.0,16.0,8.0,0.0,66.7%,5.33,99%,70.0,Ezekiel Elliott,RB,2019,8.3
586,2019-11-17,10.0,24.118000000000002,DAL,1,DET,16.0,45.0,2.81,1.0,3.0,2.0,28.0,14.0,1.0,66.7%,9.33,89%,65.0,Ezekiel Elliott,RB,2019,20.3
587,2019-11-24,11.0,24.125,DAL,1,NWE,21.0,86.0,4.1,0.0,4.0,4.0,40.0,10.0,0.0,100.0%,10.0,87%,55.0,Ezekiel Elliott,RB,2019,16.6
588,2019-11-28,12.0,24.129,DAL,0,BUF,12.0,71.0,5.92,0.0,10.0,7.0,66.0,9.43,0.0,70.0%,6.6,88%,67.0,Ezekiel Elliott,RB,2019,20.7
589,2019-12-05,13.0,24.136,DAL,1,CHI,19.0,81.0,4.26,2.0,5.0,2.0,12.0,6.0,0.0,40.0%,2.4,99%,72.0,Ezekiel Elliott,RB,2019,23.3
590,2019-12-15,14.0,24.146,DAL,0,LAR,24.0,117.0,4.88,2.0,4.0,3.0,43.0,14.33,0.0,75.0%,10.75,71%,50.0,Ezekiel Elliott,RB,2019,34.0
591,2019-12-22,15.0,24.153000000000002,DAL,1,PHI,13.0,47.0,3.62,0.0,7.0,7.0,37.0,5.29,0.0,100.0%,5.29,97%,60.0,Ezekiel Elliott,RB,2019,15.4
592,2019-12-29,16.0,24.16,DAL,0,WAS,18.0,122.0,6.78,1.0,5.0,3.0,2.0,0.67,1.0,60.0%,0.4,67%,51.0,Ezekiel Elliott,RB,2019,30.4
593,2019-09-08,1.0,24.029,MIN,0,ATL,21.0,111.0,5.29,2.0,2.0,2.0,9.0,4.5,0.0,100.0%,4.5,67%,36.0,Dalvin Cook,RB,2019,29.0
594,2019-09-15,2.0,24.035999999999998,MIN,1,GNB,20.0,154.0,7.7,1.0,3.0,3.0,37.0,12.33,0.0,100.0%,12.33,72%,47.0,Dalvin Cook,RB,2019,31.1
595,2019-09-22,3.0,24.043000000000003,MIN,0,OAK,16.0,110.0,6.88,1.0,5.0,4.0,33.0,8.25,0.0,80.0%,6.6,60%,37.0,Dalvin Cook,RB,2019,27.3
596,2019-09-29,4.0,24.05,MIN,1,CHI,14.0,35.0,2.5,1.0,8.0,6.0,35.0,5.83,0.0,75.0%,4.38,78%,47.0,Dalvin Cook,RB,2019,19.0
597,2019-10-06,5.0,24.057,MIN,1,NYG,21.0,132.0,6.29,0.0,6.0,6.0,86.0,14.33,0.0,100.0%,14.33,64%,43.0,Dalvin Cook,RB,2019,29.8
598,2019-10-13,6.0,24.064,MIN,0,PHI,16.0,41.0,2.56,1.0,2.0,2.0,13.0,6.5,0.0,100.0%,6.5,62%,44.0,Dalvin Cook,RB,2019,13.4
599,2019-10-20,7.0,24.070999999999998,MIN,1,DET,25.0,142.0,5.68,2.0,2.0,1.0,7.0,7.0,0.0,50.0%,3.5,70%,51.0,Dalvin Cook,RB,2019,30.9
600,2019-10-24,8.0,24.075,MIN,0,WAS,23.0,98.0,4.26,1.0,6.0,5.0,73.0,14.6,0.0,83.3%,12.17,71%,51.0,Dalvin Cook,RB,2019,28.1
601,2019-11-03,9.0,24.085,MIN,1,KAN,21.0,71.0,3.38,0.0,7.0,4.0,45.0,11.25,0.0,57.1%,6.43,81%,57.0,Dalvin Cook,RB,2019,15.6
602,2019-11-10,10.0,24.092,MIN,1,DAL,26.0,97.0,3.73,1.0,7.0,7.0,86.0,12.29,0.0,100.0%,12.29,78%,56.0,Dalvin Cook,RB,2019,31.3
603,2019-11-17,11.0,24.099,MIN,0,DEN,11.0,26.0,2.36,1.0,6.0,5.0,31.0,6.2,0.0,83.3%,5.17,81%,50.0,Dalvin Cook,RB,2019,16.7
604,2019-12-02,12.0,24.114,MIN,1,SEA,9.0,29.0,3.22,1.0,4.0,3.0,35.0,11.67,0.0,75.0%,8.75,44%,24.0,Dalvin Cook,RB,2019,14.4
605,2019-12-08,13.0,24.12,MIN,0,DET,18.0,62.0,3.44,1.0,2.0,2.0,13.0,6.5,0.0,100.0%,6.5,46%,33.0,Dalvin Cook,RB,2019,15.5
606,2019-12-15,14.0,24.127,MIN,1,LAC,9.0,27.0,3.0,0.0,3.0,3.0,16.0,5.33,0.0,100.0%,5.33,43%,28.0,Dalvin Cook,RB,2019,7.3
607,2019-09-08,1.0,23.255,CLE,0,TEN,17.0,75.0,4.41,0.0,4.0,3.0,10.0,3.33,0.0,75.0%,2.5,70%,50.0,Nick Chubb,RB,2019,11.5
608,2019-09-16,2.0,23.263,CLE,1,NYJ,18.0,62.0,3.44,1.0,4.0,4.0,36.0,9.0,0.0,100.0%,9.0,63%,42.0,Nick Chubb,RB,2019,19.8
609,2019-09-22,3.0,23.269000000000002,CLE,0,LAR,23.0,96.0,4.17,0.0,7.0,4.0,35.0,8.75,0.0,57.1%,5.0,99%,67.0,Nick Chubb,RB,2019,17.1
610,2019-09-29,4.0,23.276,CLE,1,BAL,20.0,165.0,8.25,3.0,4.0,3.0,18.0,6.0,0.0,75.0%,4.5,63%,42.0,Nick Chubb,RB,2019,42.3
611,2019-10-07,5.0,23.284000000000002,CLE,1,SFO,16.0,87.0,5.44,0.0,1.0,1.0,12.0,12.0,0.0,100.0%,12.0,83%,38.0,Nick Chubb,RB,2019,10.9
612,2019-10-13,6.0,23.29,CLE,0,SEA,20.0,122.0,6.1,2.0,6.0,5.0,17.0,3.4,0.0,83.3%,2.83,87%,59.0,Nick Chubb,RB,2019,32.9
613,2019-10-27,7.0,23.304000000000002,CLE,1,NWE,20.0,131.0,6.55,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,65%,40.0,Nick Chubb,RB,2019,15.8
614,2019-11-03,8.0,23.311,CLE,1,DEN,20.0,65.0,3.25,0.0,5.0,4.0,26.0,6.5,0.0,80.0%,5.2,60%,45.0,Nick Chubb,RB,2019,13.1
615,2019-11-10,9.0,23.318,CLE,0,BUF,20.0,116.0,5.8,0.0,4.0,2.0,5.0,2.5,0.0,50.0%,1.25,81%,56.0,Nick Chubb,RB,2019,17.1
616,2019-11-14,10.0,23.322,CLE,0,PIT,27.0,92.0,3.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,73%,51.0,Nick Chubb,RB,2019,9.2
617,2019-11-24,11.0,23.331999999999997,CLE,0,MIA,21.0,106.0,5.05,1.0,3.0,3.0,58.0,19.33,0.0,100.0%,19.33,57%,43.0,Nick Chubb,RB,2019,28.4
618,2019-12-01,12.0,23.339000000000002,CLE,1,PIT,16.0,58.0,3.63,0.0,2.0,1.0,21.0,21.0,0.0,50.0%,10.5,59%,39.0,Nick Chubb,RB,2019,8.9
619,2019-12-08,13.0,23.346,CLE,0,CIN,15.0,106.0,7.07,0.0,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,70%,38.0,Nick Chubb,RB,2019,15.7
620,2019-12-15,14.0,23.353,CLE,1,ARI,17.0,127.0,7.47,1.0,3.0,3.0,21.0,7.0,0.0,100.0%,7.0,50%,35.0,Nick Chubb,RB,2019,26.8
621,2019-12-22,15.0,23.36,CLE,0,BAL,15.0,45.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,65%,39.0,Nick Chubb,RB,2019,4.5
622,2019-12-29,16.0,24.002,CLE,1,CIN,13.0,41.0,3.15,0.0,2.0,1.0,1.0,1.0,0.0,50.0%,0.5,57%,31.0,Nick Chubb,RB,2019,5.2
623,2019-09-08,1.0,24.114,LAC,0,IND,12.0,58.0,4.83,1.0,7.0,6.0,96.0,16.0,2.0,85.7%,13.71,75%,47.0,Austin Ekeler,RB,2019,39.4
624,2019-09-15,2.0,24.121,LAC,1,DET,17.0,66.0,3.88,1.0,6.0,6.0,67.0,11.17,0.0,100.0%,11.17,74%,48.0,Austin Ekeler,RB,2019,24.3
625,2019-09-22,3.0,24.128,LAC,0,HOU,9.0,36.0,4.0,0.0,7.0,7.0,45.0,6.43,0.0,100.0%,6.43,65%,48.0,Austin Ekeler,RB,2019,15.1
626,2019-09-29,4.0,24.135,LAC,1,MIA,18.0,60.0,3.33,1.0,5.0,5.0,62.0,12.4,1.0,100.0%,12.4,72%,48.0,Austin Ekeler,RB,2019,29.2
627,2019-10-06,5.0,24.142,LAC,0,DEN,3.0,7.0,2.33,0.0,16.0,15.0,86.0,5.73,0.0,93.8%,5.38,66%,46.0,Austin Ekeler,RB,2019,23.3
628,2019-10-13,6.0,24.149,LAC,0,PIT,5.0,14.0,2.8,0.0,4.0,3.0,14.0,4.67,0.0,75.0%,3.5,45%,28.0,Austin Ekeler,RB,2019,5.8
629,2019-10-20,7.0,24.156,LAC,1,TEN,5.0,7.0,1.4,0.0,8.0,7.0,118.0,16.86,1.0,87.5%,14.75,59%,37.0,Austin Ekeler,RB,2019,28.5
630,2019-10-27,8.0,24.163,LAC,1,CHI,3.0,3.0,1.0,0.0,3.0,2.0,19.0,9.5,1.0,66.7%,6.33,53%,24.0,Austin Ekeler,RB,2019,10.2
631,2019-11-03,9.0,24.17,LAC,0,GNB,12.0,70.0,5.83,0.0,4.0,4.0,23.0,5.75,0.0,100.0%,5.75,34%,24.0,Austin Ekeler,RB,2019,13.3
632,2019-11-07,10.0,24.174,LAC,1,OAK,6.0,19.0,3.17,0.0,2.0,2.0,29.0,14.5,1.0,100.0%,14.5,45%,34.0,Austin Ekeler,RB,2019,12.8
633,2019-11-18,11.0,24.185,LAC,0,KAN,5.0,24.0,4.8,0.0,12.0,8.0,108.0,13.5,0.0,66.7%,9.0,58%,46.0,Austin Ekeler,RB,2019,24.2
634,2019-12-01,12.0,24.198,LAC,1,DEN,9.0,16.0,1.78,0.0,5.0,4.0,51.0,12.75,1.0,80.0%,10.2,52%,32.0,Austin Ekeler,RB,2019,16.7
635,2019-12-08,13.0,24.205,LAC,1,JAX,8.0,101.0,12.63,0.0,5.0,4.0,112.0,28.0,1.0,80.0%,22.4,48%,29.0,Austin Ekeler,RB,2019,37.3
636,2019-12-15,14.0,24.212,LAC,0,MIN,7.0,19.0,2.71,0.0,7.0,5.0,62.0,12.4,0.0,71.4%,8.86,48%,30.0,Austin Ekeler,RB,2019,13.1
637,2019-12-22,15.0,24.219,LAC,0,OAK,4.0,11.0,2.75,0.0,6.0,5.0,58.0,11.6,0.0,83.3%,9.67,54%,33.0,Austin Ekeler,RB,2019,11.9
638,2019-12-29,16.0,24.226,LAC,1,KAN,9.0,46.0,5.11,0.0,11.0,9.0,43.0,4.78,0.0,81.8%,3.91,58%,45.0,Austin Ekeler,RB,2019,17.9
639,2019-09-08,1.0,24.357,SEA,0,CIN,15.0,46.0,3.07,1.0,7.0,6.0,34.0,5.67,1.0,85.7%,4.86,76%,39.0,Chris Carson,RB,2019,25.0
640,2019-09-15,2.0,24.364,SEA,1,PIT,15.0,60.0,4.0,0.0,3.0,3.0,27.0,9.0,0.0,100.0%,9.0,55%,43.0,Chris Carson,RB,2019,10.7
641,2019-09-22,3.0,25.006,SEA,0,NOR,15.0,52.0,3.47,0.0,1.0,1.0,-2.0,-2.0,0.0,100.0%,-2.0,45%,37.0,Chris Carson,RB,2019,5.0
642,2019-09-29,4.0,25.013,SEA,1,ARI,22.0,104.0,4.73,0.0,4.0,4.0,41.0,10.25,0.0,100.0%,10.25,76%,47.0,Chris Carson,RB,2019,21.5
643,2019-10-03,5.0,25.017,SEA,0,LAR,27.0,118.0,4.37,0.0,2.0,1.0,5.0,5.0,1.0,50.0%,2.5,85%,62.0,Chris Carson,RB,2019,22.3
644,2019-10-13,6.0,25.026999999999997,SEA,1,CLE,24.0,124.0,5.17,1.0,4.0,4.0,35.0,8.75,0.0,100.0%,8.75,79%,64.0,Chris Carson,RB,2019,28.9
645,2019-10-20,7.0,25.034000000000002,SEA,0,BAL,21.0,65.0,3.1,0.0,5.0,3.0,9.0,3.0,0.0,60.0%,1.8,89%,63.0,Chris Carson,RB,2019,10.4
646,2019-10-27,8.0,25.041,SEA,1,ATL,20.0,90.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,68%,41.0,Chris Carson,RB,2019,15.0
647,2019-11-03,9.0,25.048000000000002,SEA,0,TAM,16.0,105.0,6.56,0.0,3.0,2.0,28.0,14.0,0.0,66.7%,9.33,85%,63.0,Chris Carson,RB,2019,17.3
648,2019-11-11,10.0,25.055999999999997,SEA,1,SFO,25.0,89.0,3.56,1.0,4.0,3.0,12.0,4.0,0.0,75.0%,3.0,96%,70.0,Chris Carson,RB,2019,19.1
649,2019-11-24,11.0,25.069000000000003,SEA,1,PHI,8.0,26.0,3.25,0.0,4.0,4.0,31.0,7.75,0.0,100.0%,7.75,51%,31.0,Chris Carson,RB,2019,9.7
650,2019-12-02,12.0,25.076999999999998,SEA,0,MIN,23.0,102.0,4.43,1.0,2.0,1.0,7.0,7.0,0.0,50.0%,3.5,52%,39.0,Chris Carson,RB,2019,20.9
651,2019-12-08,13.0,25.083000000000002,SEA,1,LAR,15.0,76.0,5.07,0.0,4.0,3.0,15.0,5.0,0.0,75.0%,3.75,83%,55.0,Chris Carson,RB,2019,12.1
652,2019-12-15,14.0,25.09,SEA,1,CAR,24.0,133.0,5.54,2.0,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,76%,51.0,Chris Carson,RB,2019,29.7
653,2019-12-22,15.0,25.096999999999998,SEA,0,ARI,8.0,40.0,5.0,0.0,1.0,1.0,20.0,20.0,0.0,100.0%,20.0,32%,18.0,Chris Carson,RB,2019,7.0
654,2019-09-08,1.0,23.046,CIN,1,SEA,6.0,10.0,1.67,0.0,3.0,2.0,7.0,3.5,0.0,66.7%,2.33,37%,28.0,Joe Mixon,RB,2019,3.7
655,2019-09-15,2.0,23.053,CIN,0,SFO,11.0,17.0,1.55,0.0,5.0,3.0,10.0,3.33,0.0,60.0%,2.0,55%,38.0,Joe Mixon,RB,2019,5.7
656,2019-09-22,3.0,23.06,CIN,1,BUF,15.0,60.0,4.0,0.0,2.0,2.0,34.0,17.0,1.0,100.0%,17.0,58%,35.0,Joe Mixon,RB,2019,17.4
657,2019-09-30,4.0,23.068,CIN,1,PIT,15.0,62.0,4.13,0.0,5.0,4.0,1.0,0.25,0.0,80.0%,0.2,64%,42.0,Joe Mixon,RB,2019,10.3
658,2019-10-06,5.0,23.074,CIN,0,ARI,19.0,93.0,4.89,0.0,1.0,1.0,16.0,16.0,0.0,100.0%,16.0,62%,41.0,Joe Mixon,RB,2019,11.9
659,2019-10-13,6.0,23.081,CIN,1,BAL,8.0,10.0,1.25,0.0,3.0,2.0,29.0,14.5,0.0,66.7%,9.67,49%,29.0,Joe Mixon,RB,2019,5.9
660,2019-10-20,7.0,23.088,CIN,0,JAX,10.0,2.0,0.2,0.0,2.0,1.0,2.0,2.0,1.0,50.0%,1.0,54%,38.0,Joe Mixon,RB,2019,7.4
661,2019-10-27,8.0,23.095,CIN,1,LAR,17.0,66.0,3.88,0.0,4.0,4.0,11.0,2.75,1.0,100.0%,2.75,53%,42.0,Joe Mixon,RB,2019,17.7
662,2019-11-10,9.0,23.109,CIN,0,BAL,30.0,114.0,3.8,0.0,3.0,2.0,37.0,18.5,0.0,66.7%,12.33,75%,55.0,Joe Mixon,RB,2019,20.1
663,2019-11-17,10.0,23.116,CIN,1,OAK,15.0,86.0,5.73,1.0,3.0,1.0,17.0,17.0,0.0,33.3%,5.67,62%,37.0,Joe Mixon,RB,2019,17.3
664,2019-11-24,11.0,23.123,CIN,0,PIT,18.0,79.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,68%,39.0,Joe Mixon,RB,2019,7.9
665,2019-12-01,12.0,23.13,CIN,0,NYJ,19.0,44.0,2.32,1.0,4.0,4.0,26.0,6.5,0.0,100.0%,6.5,80%,52.0,Joe Mixon,RB,2019,17.0
